ensembleID,gene_name,cluster,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ENSG00000099622,CIRBP,pDC_cells,4.65E-07,0.395355074,0.975,0.671,0.010735098
ENSG00000270647,TAF15,pDC_cells,4.95E-07,0.25811298,0.775,0.379,0.01143734
ENSG00000108561,C1QBP,pDC_cells,5.67E-07,0.314453386,0.65,0.327,0.013088786
ENSG00000084207,GSTP1,pDC_cells,6.28E-07,0.33936242,0.925,0.597,0.014503375
ENSG00000134884,ARGLU1,pDC_cells,6.31E-07,0.343344927,0.938,0.555,0.01457453
ENSG00000010404,IDS,pDC_cells,6.58E-07,0.301980262,0.725,0.373,0.015193629
ENSG00000242372,EIF6,pDC_cells,7.91E-07,0.256377492,0.562,0.254,0.018274876
ENSG00000004779,NDUFAB1,pDC_cells,1.01E-06,0.250368987,0.675,0.325,0.023272846
ENSG00000166295,ANAPC16,pDC_cells,1.02E-06,0.32116043,0.9,0.524,0.023595022
ENSG00000102317,RBM3,pDC_cells,1.07E-06,0.379239414,0.9,0.618,0.024607463
ENSG00000111775,COX6A1,pDC_cells,1.19E-06,0.354144678,0.975,0.688,0.027561907
ENSG00000125835,SNRPB,pDC_cells,1.19E-06,0.283120563,0.787,0.426,0.027588101
ENSG00000178952,TUFM,pDC_cells,1.70E-06,0.268159437,0.8,0.424,0.039308404
ENSG00000132465,JCHAIN,Plasma_B_cells,0,5.892877899,0.779,0.043,0
ENSG00000211895,IGHA1,Plasma_B_cells,0,5.818711011,0.639,0.038,0
ENSG00000211890,IGHA2,Plasma_B_cells,0,5.162749063,0.359,0.011,0
ENSG00000211941,IGHV3-11,Plasma_B_cells,0,4.74253387,0.168,0.003,0
ENSG00000211675,IGLC1,Plasma_B_cells,0,4.623563066,0.317,0.008,0
ENSG00000211896,IGHG1,Plasma_B_cells,0,4.51625785,0.317,0.015,0
ENSG00000211668,IGLV2-11,Plasma_B_cells,0,4.09708394,0.297,0.006,0
ENSG00000170476,MZB1,Plasma_B_cells,0,3.795402875,0.613,0.027,0
ENSG00000099958,DERL3,Plasma_B_cells,0,2.253393562,0.342,0.012,0
ENSG00000048462,TNFRSF17,Plasma_B_cells,0,1.176825325,0.202,0.004,0
ENSG00000211933,IGHV6-1,Plasma_B_cells,5.41E-291,1.340605329,0.106,0.002,1.25E-286
ENSG00000211679,IGLC3,Plasma_B_cells,7.83E-279,2.811930273,0.289,0.02,1.81E-274
ENSG00000242534,IGKV2D-28,Plasma_B_cells,2.25E-264,5.657267375,0.137,0.005,5.19E-260
ENSG00000244116,IGKV2-28,Plasma_B_cells,6.71E-236,3.826251217,0.109,0.003,1.55E-231
ENSG00000259772,AC012236.1,Plasma_B_cells,1.78E-231,0.684585101,0.129,0.005,4.11E-227
ENSG00000211677,IGLC2,Plasma_B_cells,7.65E-208,3.93158097,0.252,0.02,1.77E-203
ENSG00000211644,IGLV1-51,Plasma_B_cells,3.14E-192,6.473296892,0.162,0.009,7.25E-188
ENSG00000282122,IGHV7-4-1,Plasma_B_cells,2.58E-186,4.911364631,0.112,0.004,5.96E-182
ENSG00000239264,TXNDC5,Plasma_B_cells,2.97E-175,3.186189172,0.375,0.053,6.87E-171
ENSG00000211949,IGHV3-23,Plasma_B_cells,3.02E-134,4.953314899,0.176,0.015,6.96E-130
ENSG00000110777,POU2AF1,Plasma_B_cells,7.44E-125,1.503691792,0.269,0.036,1.72E-120
ENSG00000224650,IGHV3-74,Plasma_B_cells,5.69E-124,7.530865944,0.12,0.008,1.31E-119
ENSG00000211592,IGKC,Plasma_B_cells,1.03E-115,5.9311636,0.353,0.067,2.38E-111
ENSG00000166598,HSP90B1,Plasma_B_cells,1.39E-88,2.549842904,0.754,0.554,3.20E-84
ENSG00000135916,ITM2C,Plasma_B_cells,1.52E-86,1.747328124,0.325,0.071,3.51E-82
ENSG00000004468,CD38,Plasma_B_cells,2.86E-77,1.382146202,0.283,0.059,6.60E-73
ENSG00000143297,FCRL5,Plasma_B_cells,8.50E-48,0.48272973,0.106,0.014,1.96E-43
ENSG00000124772,CPNE5,Plasma_B_cells,1.26E-43,0.526180152,0.134,0.023,2.92E-39
ENSG00000137265,IRF4,Plasma_B_cells,8.67E-43,1.12378394,0.157,0.031,2.00E-38
ENSG00000123352,SPATS2,Plasma_B_cells,4.52E-37,0.567644555,0.146,0.03,1.04E-32
ENSG00000166794,PPIB,Plasma_B_cells,5.37E-36,1.664464955,0.675,0.693,1.24E-31
ENSG00000166562,SEC11C,Plasma_B_cells,1.68E-35,1.779677743,0.415,0.221,3.87E-31
ENSG00000211666,IGLV2-14,Plasma_B_cells,3.05E-35,6.8429145,0.143,0.031,7.04E-31
ENSG00000165949,IFI27,Plasma_B_cells,3.18E-35,0.764303052,0.137,0.028,7.35E-31
ENSG00000019582,CD74,Plasma_B_cells,1.53E-33,0.448145912,0.924,0.852,3.54E-29
ENSG00000123989,CHPF,Plasma_B_cells,2.77E-31,0.637536331,0.101,0.018,6.39E-27
ENSG00000090382,LYZ,Plasma_B_cells,3.24E-30,0.570391594,0.756,0.434,7.48E-26
ENSG00000239951,IGKV3-20,Plasma_B_cells,6.13E-28,6.026647685,0.176,0.053,1.42E-23
ENSG00000183508,TENT5C,Plasma_B_cells,1.20E-25,1.210013729,0.249,0.098,2.77E-21
ENSG00000134285,FKBP11,Plasma_B_cells,3.40E-23,1.48082946,0.367,0.211,7.85E-19
ENSG00000118985,ELL2,Plasma_B_cells,6.14E-23,0.991326401,0.185,0.063,1.42E-18
ENSG00000155660,PDIA4,Plasma_B_cells,3.42E-21,1.337937529,0.336,0.19,7.89E-17
ENSG00000145088,EAF2,Plasma_B_cells,1.30E-20,0.776198708,0.224,0.09,3.00E-16
ENSG00000082438,COBLL1,Plasma_B_cells,1.24E-19,0.550596351,0.106,0.028,2.87E-15
ENSG00000123131,PRDX4,Plasma_B_cells,4.04E-17,1.102722039,0.232,0.11,9.33E-13
ENSG00000172469,MANEA,Plasma_B_cells,1.29E-15,0.49794393,0.106,0.032,2.97E-11
ENSG00000176533,GNG7,Plasma_B_cells,5.70E-15,0.412151692,0.12,0.04,1.32E-10
ENSG00000118363,SPCS2,Plasma_B_cells,3.21E-14,1.199978487,0.44,0.359,7.42E-10
ENSG00000113387,SUB1,Plasma_B_cells,4.16E-14,1.370294334,0.557,0.636,9.61E-10
ENSG00000136840,ST6GALNAC4,Plasma_B_cells,1.13E-13,0.373640657,0.129,0.046,2.61E-09
ENSG00000196628,TCF4,Plasma_B_cells,1.41E-13,0.893226497,0.151,0.06,3.24E-09
ENSG00000074695,LMAN1,Plasma_B_cells,5.06E-13,1.147123355,0.303,0.192,1.17E-08
ENSG00000114850,SSR3,Plasma_B_cells,1.53E-12,1.219765635,0.378,0.29,3.54E-08
ENSG00000124256,ZBP1,Plasma_B_cells,4.73E-12,0.891657723,0.216,0.111,1.09E-07
ENSG00000095585,BLNK,Plasma_B_cells,5.65E-12,0.555721528,0.104,0.036,1.31E-07
ENSG00000115944,COX7A2L,Plasma_B_cells,1.89E-11,0.265350804,0.188,0.408,4.36E-07
ENSG00000081189,MEF2C,Plasma_B_cells,2.76E-11,0.855730924,0.286,0.171,6.38E-07
ENSG00000178741,COX5A,Plasma_B_cells,1.04E-10,0.264083909,0.21,0.436,2.41E-06
ENSG00000198833,UBE2J1,Plasma_B_cells,1.56E-10,1.21767425,0.333,0.241,3.60E-06
ENSG00000068912,ERLEC1,Plasma_B_cells,2.76E-10,0.939581567,0.252,0.155,6.37E-06
ENSG00000101294,HM13,Plasma_B_cells,8.79E-10,1.071415653,0.409,0.348,2.03E-05
ENSG00000091490,SEL1L3,Plasma_B_cells,1.01E-09,0.745023442,0.188,0.098,2.34E-05
ENSG00000164938,TP53INP1,Plasma_B_cells,1.58E-09,0.887542539,0.14,0.065,3.65E-05
ENSG00000044574,HSPA5,Plasma_B_cells,1.63E-09,1.219450416,0.454,0.426,3.76E-05
ENSG00000145050,MANF,Plasma_B_cells,3.39E-09,1.011857214,0.246,0.154,7.83E-05
ENSG00000026751,SLAMF7,Plasma_B_cells,8.65E-09,0.685681374,0.207,0.115,0.00019964
ENSG00000090520,DNAJB11,Plasma_B_cells,1.93E-08,0.806264107,0.23,0.14,0.000446809
ENSG00000180879,SSR4,Plasma_B_cells,2.64E-08,1.154430811,0.538,0.682,0.000610712
ENSG00000167863,ATP5PD,Plasma_B_cells,2.80E-08,0.302093782,0.269,0.478,0.000647135
ENSG00000147535,PLPP5,Plasma_B_cells,3.67E-08,0.495204609,0.179,0.096,0.000846562
ENSG00000153066,TXNDC11,Plasma_B_cells,7.57E-08,0.712576054,0.185,0.106,0.001749047
ENSG00000129128,SPCS3,Plasma_B_cells,7.63E-08,1.067529168,0.375,0.324,0.001761596
ENSG00000115677,HDLBP,Plasma_B_cells,1.00E-07,1.093784743,0.291,0.216,0.002316017
ENSG00000117143,UAP1,Plasma_B_cells,1.50E-07,0.504788632,0.109,0.05,0.003457778
ENSG00000149428,HYOU1,Plasma_B_cells,2.82E-07,0.672481084,0.174,0.1,0.006501185
NA,SEPT2,Plasma_B_cells,3.90E-07,0.422068324,0.112,0.054,0.009003895
ENSG00000100216,TOMM22,Plasma_B_cells,4.94E-07,0.304151638,0.168,0.316,0.011400994
ENSG00000173486,FKBP2,Plasma_B_cells,6.63E-07,0.812129439,0.266,0.193,0.015304434
ENSG00000138071,ACTR2,Plasma_B_cells,6.74E-07,0.271787122,0.339,0.571,0.0155745
ENSG00000154451,GBP5,Plasma_B_cells,7.46E-07,0.250967134,0.134,0.276,0.017227669
ENSG00000172071,EIF2AK3,Plasma_B_cells,1.15E-06,0.568541269,0.112,0.055,0.026670293
ENSG00000140575,IQGAP1,Plasma_B_cells,1.74E-06,0.265192111,0.333,0.549,0.040159282
ENSG00000163736,PPBP,platelets,0,7.588009141,0.998,0.131,0
ENSG00000154146,NRGN,platelets,0,6.495474877,0.998,0.206,0
ENSG00000163737,PF4,platelets,0,6.172181406,0.98,0.044,0
ENSG00000101162,TUBB1,platelets,0,5.816594937,0.961,0.028,0
ENSG00000101335,MYL9,platelets,0,5.559649664,0.928,0.042,0
ENSG00000168497,CAVIN2,platelets,0,5.48960795,0.961,0.035,0
ENSG00000113140,SPARC,platelets,0,5.396297922,0.959,0.044,0
ENSG00000169704,GP9,platelets,0,5.362881713,0.926,0.018,0
ENSG00000204420,MPIG6B,platelets,0,5.351269002,0.94,0.026,0
ENSG00000005249,PRKAR2B,platelets,0,5.271483551,0.933,0.046,0
ENSG00000203618,GP1BB,platelets,0,5.218811825,0.89,0.028,0
ENSG00000127920,GNG11,platelets,0,5.113411389,0.919,0.025,0
ENSG00000005961,ITGA2B,platelets,0,5.016367499,0.874,0.022,0
ENSG00000120885,CLU,platelets,0,4.978211297,0.927,0.099,0
ENSG00000124491,F13A1,platelets,0,4.884958277,0.919,0.088,0
ENSG00000180573,HIST1H2AC,platelets,0,4.589997051,0.831,0.154,0
ENSG00000102804,TSC22D1,platelets,0,4.545048198,0.668,0.03,0
ENSG00000259207,ITGB3,platelets,0,4.531692238,0.812,0.014,0
ENSG00000161911,TREML1,platelets,0,4.446386407,0.808,0.016,0
ENSG00000166091,CMTM5,platelets,0,4.43136223,0.829,0.011,0
ENSG00000109272,PF4V1,platelets,0,4.317548297,0.631,0.017,0
ENSG00000169756,LIMS1,platelets,0,4.198892276,0.875,0.269,0
ENSG00000150681,RGS18,platelets,0,4.119132508,0.733,0.093,0
ENSG00000064601,CTSA,platelets,0,4.101162586,0.913,0.319,0
ENSG00000035403,VCL,platelets,0,4.024956716,0.838,0.191,0
ENSG00000254614,AP003068.2,platelets,0,3.996543156,0.715,0.024,0
ENSG00000167460,TPM4,platelets,0,3.967206221,0.892,0.334,0
ENSG00000162722,TRIM58,platelets,0,3.965190486,0.654,0.014,0
ENSG00000100351,GRAP2,platelets,0,3.919970454,0.81,0.169,0
ENSG00000095303,PTGS1,platelets,0,3.892868894,0.725,0.034,0
ENSG00000128245,YWHAH,platelets,0,3.86417588,0.826,0.244,0
ENSG00000130830,MPP1,platelets,0,3.825436303,0.772,0.148,0
ENSG00000166681,BEX3,platelets,0,3.808517409,0.759,0.089,0
ENSG00000180354,MTURN,platelets,0,3.772456834,0.703,0.039,0
ENSG00000088726,TMEM40,platelets,0,3.770717591,0.604,0.005,0
ENSG00000137801,THBS1,platelets,0,3.768574437,0.664,0.05,0
ENSG00000158710,TAGLN2,platelets,0,3.733638406,0.99,0.749,0
ENSG00000127824,TUBA4A,platelets,0,3.692321046,0.831,0.367,0
ENSG00000149564,ESAM,platelets,0,3.684970928,0.617,0.01,0
ENSG00000108960,MMD,platelets,0,3.680049954,0.611,0.044,0
ENSG00000105329,TGFB1,platelets,0,3.672661746,0.961,0.66,0
ENSG00000165682,CLEC1B,platelets,0,3.65334293,0.583,0.005,0
ENSG00000099785,2-Mar,platelets,0,3.590289601,0.749,0.152,0
ENSG00000101856,PGRMC1,platelets,0,3.580988045,0.696,0.087,0
ENSG00000148908,RGS10,platelets,0,3.578774308,0.849,0.404,0
ENSG00000184602,SNN,platelets,0,3.567032813,0.678,0.096,0
ENSG00000010278,CD9,platelets,0,3.554583534,0.613,0.027,0
ENSG00000266412,NCOA4,platelets,0,3.481583072,0.809,0.362,0
ENSG00000137076,TLN1,platelets,0,3.43839121,0.912,0.572,0
ENSG00000185245,GP1BA,platelets,0,3.426700295,0.565,0.005,0
ENSG00000185340,GAS2L1,platelets,0,3.402909026,0.579,0.026,0
ENSG00000068796,KIF2A,platelets,0,3.397570554,0.787,0.337,0
ENSG00000158457,TSPAN33,platelets,0,3.364930484,0.615,0.039,0
ENSG00000074416,MGLL,platelets,0,3.358941868,0.598,0.018,0
ENSG00000111644,ACRBP,platelets,0,3.346498111,0.548,0.017,0
ENSG00000108839,ALOX12,platelets,0,3.338689703,0.552,0.005,0
ENSG00000145335,SNCA,platelets,0,3.255994689,0.551,0.026,0
ENSG00000160014,CALM3,platelets,0,3.247787508,0.873,0.505,0
ENSG00000187699,C2orf88,platelets,0,3.240858977,0.529,0.009,0
ENSG00000166333,ILK,platelets,0,3.23521997,0.698,0.271,0
ENSG00000072110,ACTN1,platelets,0,3.232933619,0.712,0.206,0
ENSG00000123091,RNF11,platelets,0,3.1875629,0.645,0.136,0
ENSG00000115758,ODC1,platelets,0,3.123973745,0.64,0.228,0
ENSG00000236304,AP001189.1,platelets,0,3.081162899,0.498,0.011,0
ENSG00000278828,HIST1H3H,platelets,0,3.080169064,0.446,0.053,0
ENSG00000061918,GUCY1B1,platelets,0,3.069592246,0.508,0.01,0
ENSG00000188677,PARVB,platelets,0,3.0633728,0.531,0.099,0
ENSG00000149781,FERMT3,platelets,0,3.057109666,0.815,0.436,0
ENSG00000102265,TIMP1,platelets,0,3.054456472,0.842,0.402,0
ENSG00000204424,LY6G6F,platelets,0,3.050242998,0.518,0.004,0
ENSG00000107438,PDLIM1,platelets,0,3.041360414,0.591,0.07,0
ENSG00000184113,CLDN5,platelets,0,3.033308155,0.452,0.006,0
ENSG00000137198,GMPR,platelets,0,3.032704534,0.525,0.012,0
ENSG00000127314,RAP1B,platelets,0,3.020147749,0.828,0.609,0
ENSG00000184702,SEPTIN5,platelets,0,3.017177552,0.514,0.005,0
ENSG00000138722,MMRN1,platelets,0,3.013995186,0.455,0.005,0
ENSG00000125952,MAX,platelets,0,2.995077444,0.702,0.359,0
ENSG00000049323,LTBP1,platelets,0,2.993428726,0.487,0.005,0
ENSG00000167553,TUBA1C,platelets,0,2.981250356,0.551,0.149,0
ENSG00000187109,NAP1L1,platelets,0,2.959799562,0.82,0.512,0
ENSG00000148175,STOM,platelets,0,2.958501047,0.634,0.213,0
ENSG00000041353,RAB27B,platelets,0,2.948607031,0.466,0.033,0
ENSG00000156265,MAP3K7CL,platelets,0,2.921649399,0.441,0.037,0
ENSG00000146859,TMEM140,platelets,0,2.911013646,0.436,0.061,0
ENSG00000223855,AC147651.1,platelets,0,2.910178319,0.471,0.005,0
ENSG00000148484,RSU1,platelets,0,2.870183117,0.632,0.218,0
ENSG00000174175,SELP,platelets,0,2.864932526,0.478,0.004,0
ENSG00000022267,FHL1,platelets,0,2.85003424,0.479,0.031,0
ENSG00000122643,NT5C3A,platelets,0,2.843372009,0.5,0.168,0
ENSG00000132471,WBP2,platelets,0,2.839694503,0.668,0.302,0
ENSG00000171611,PTCRA,platelets,0,2.831072403,0.41,0.004,0
ENSG00000072135,PTPN18,platelets,0,2.82851507,0.648,0.318,0
ENSG00000124762,CDKN1A,platelets,0,2.821851289,0.529,0.102,0
ENSG00000140416,TPM1,platelets,0,2.810351736,0.482,0.041,0
ENSG00000160789,LMNA,platelets,0,2.779369912,0.485,0.049,0
ENSG00000138449,SLC40A1,platelets,0,2.776999008,0.452,0.081,0
ENSG00000100243,CYB5R3,platelets,0,2.751150642,0.598,0.237,0
ENSG00000149218,ENDOD1,platelets,0,2.744258162,0.476,0.046,0
ENSG00000123739,PLA2G12A,platelets,0,2.738512638,0.487,0.06,0
ENSG00000129355,CDKN2D,platelets,0,2.732463164,0.686,0.329,0
ENSG00000087460,GNAS,platelets,0,2.716944875,0.892,0.718,0
ENSG00000159840,ZYX,platelets,0,2.712706109,0.809,0.558,0
ENSG00000103769,RAB11A,platelets,0,2.704816411,0.611,0.297,0
ENSG00000086232,EIF2AK1,platelets,0,2.70160464,0.515,0.201,0
ENSG00000183785,TUBA8,platelets,0,2.687805579,0.444,0.004,0
ENSG00000198478,SH3BGRL2,platelets,0,2.679972466,0.449,0.009,0
ENSG00000249992,TMEM158,platelets,0,2.665983961,0.403,0.005,0
ENSG00000104904,OAZ1,platelets,0,2.664972642,0.994,0.889,0
ENSG00000104267,CA2,platelets,0,2.644071548,0.394,0.016,0
ENSG00000065534,MYLK,platelets,0,2.634171752,0.405,0.005,0
ENSG00000118855,MFSD1,platelets,0,2.630230502,0.578,0.203,0
ENSG00000159346,ADIPOR1,platelets,0,2.591569887,0.546,0.223,0
ENSG00000256235,SMIM3,platelets,0,2.589769809,0.429,0.057,0
ENSG00000170271,FAXDC2,platelets,0,2.588900422,0.413,0.005,0
ENSG00000228474,OST4,platelets,0,2.56484416,0.865,0.715,0
ENSG00000283633,AP000547.3,platelets,0,2.559911783,0.364,0.015,0
ENSG00000117592,PRDX6,platelets,0,2.534029634,0.677,0.396,0
ENSG00000161013,MGAT4B,platelets,0,2.533436939,0.459,0.104,0
ENSG00000146376,ARHGAP18,platelets,0,2.524524598,0.428,0.066,0
ENSG00000128294,TPST2,platelets,0,2.520939794,0.581,0.262,0
ENSG00000147206,NXF3,platelets,0,2.516435551,0.238,0.005,0
ENSG00000088053,GP6,platelets,0,2.504321624,0.389,0.003,0
ENSG00000197461,PDGFA,platelets,0,2.483091322,0.364,0.003,0
ENSG00000167468,GPX4,platelets,0,2.48195809,0.777,0.603,0
ENSG00000149357,LAMTOR1,platelets,0,2.480609247,0.735,0.471,0
ENSG00000158856,DMTN,platelets,0,2.479144557,0.411,0.041,0
ENSG00000118508,RAB32,platelets,0,2.469523491,0.477,0.149,0
ENSG00000013016,EHD3,platelets,0,2.467824478,0.389,0.018,0
ENSG00000162614,NEXN,platelets,0,2.463416077,0.353,0.018,0
ENSG00000142192,APP,platelets,0,2.460270046,0.491,0.158,0
ENSG00000167996,FTH1,platelets,0,2.454498156,1,0.965,0
ENSG00000176783,RUFY1,platelets,0,2.453786283,0.449,0.131,0
ENSG00000082781,ITGB5,platelets,0,2.443184506,0.379,0.004,0
ENSG00000071127,WDR1,platelets,0,2.439737564,0.725,0.501,0
ENSG00000144677,CTDSPL,platelets,0,2.43683551,0.374,0.007,0
ENSG00000123416,TUBA1B,platelets,0,2.418041195,0.743,0.578,0
ENSG00000092531,SNAP23,platelets,0,2.414734469,0.543,0.244,0
ENSG00000047648,ARHGAP6,platelets,0,2.404107723,0.351,0.006,0
ENSG00000105887,MTPN,platelets,0,2.401361119,0.699,0.471,0
ENSG00000177119,ANO6,platelets,0,2.398152372,0.468,0.159,0
ENSG00000184500,PROS1,platelets,0,2.397435767,0.337,0.004,0
ENSG00000124635,HIST1H2BJ,platelets,0,2.387965898,0.354,0.037,0
ENSG00000188191,PRKAR1B,platelets,0,2.368544947,0.365,0.039,0
ENSG00000147394,ZNF185,platelets,0,2.367893507,0.371,0.022,0
ENSG00000112576,CCND3,platelets,0,2.363565793,0.782,0.616,0
ENSG00000177697,CD151,platelets,0,2.355821533,0.443,0.148,0
ENSG00000119862,LGALSL,platelets,0,2.351157369,0.327,0.003,0
ENSG00000156381,ANKRD9,platelets,0,2.348877828,0.356,0.013,0
ENSG00000130429,ARPC1B,platelets,0,2.335221071,0.932,0.821,0
ENSG00000205309,NT5M,platelets,0,2.3255789,0.358,0.009,0
ENSG00000111328,CDK2AP1,platelets,0,2.317884931,0.4,0.089,0
ENSG00000148180,GSN,platelets,0,2.304324827,0.445,0.121,0
ENSG00000136156,ITM2B,platelets,0,2.297295366,0.925,0.838,0
ENSG00000250334,LINC00989,platelets,0,2.274011302,0.336,0.004,0
ENSG00000067225,PKM,platelets,0,2.264519698,0.838,0.66,0
ENSG00000166086,JAM3,platelets,0,2.242126097,0.343,0.013,0
ENSG00000213977,TAX1BP3,platelets,0,2.232655683,0.388,0.088,0
ENSG00000141873,SLC39A3,platelets,0,2.225694511,0.384,0.095,0
ENSG00000196924,FLNA,platelets,0,2.210881656,0.793,0.694,0
ENSG00000153071,DAB2,platelets,0,2.202613851,0.304,0.029,0
ENSG00000110880,CORO1C,platelets,0,2.194168298,0.399,0.106,0
ENSG00000163735,CXCL5,platelets,0,2.192672917,0.206,0.008,0
ENSG00000150637,CD226,platelets,0,2.191512202,0.388,0.095,0
ENSG00000164181,ELOVL7,platelets,0,2.190147688,0.316,0.003,0
ENSG00000101082,SLA2,platelets,0,2.187204509,0.391,0.095,0
ENSG00000092841,MYL6,platelets,0,2.154847719,0.943,0.905,0
ENSG00000158769,F11R,platelets,0,2.151780669,0.372,0.072,0
ENSG00000143761,ARF1,platelets,0,2.151650818,0.713,0.603,0
ENSG00000140022,STON2,platelets,0,2.142666187,0.295,0.004,0
ENSG00000167644,C19orf33,platelets,0,2.10432777,0.271,0.003,0
ENSG00000088826,SMOX,platelets,0,2.09929128,0.29,0.006,0
ENSG00000204310,AGPAT1,platelets,0,2.094843012,0.374,0.103,0
ENSG00000164924,YWHAZ,platelets,0,2.073490102,0.841,0.775,0
ENSG00000108846,ABCC3,platelets,0,2.071969687,0.317,0.017,0
ENSG00000002586,CD99,platelets,0,2.06220601,0.797,0.68,0
ENSG00000225936,AL731557.1,platelets,0,2.041221777,0.287,0.002,0
ENSG00000100362,PVALB,platelets,0,2.035338361,0.266,0.004,0
ENSG00000173210,ABLIM3,platelets,0,2.02557529,0.31,0.003,0
ENSG00000166963,MAP1A,platelets,0,2.022852787,0.294,0.008,0
ENSG00000163041,H3F3A,platelets,0,2.021795804,0.967,0.908,0
ENSG00000085733,CTTN,platelets,0,2.017275652,0.296,0.003,0
ENSG00000204323,SMIM5,platelets,0,2.014079321,0.265,0.005,0
ENSG00000204592,HLA-E,platelets,0,2.012077837,0.97,0.937,0
ENSG00000075624,ACTB,platelets,0,2.007863636,0.999,0.989,0
ENSG00000142669,SH3BGRL3,platelets,0,2.007630757,0.988,0.942,0
ENSG00000101608,MYL12A,platelets,0,1.998910942,0.906,0.856,0
ENSG00000143409,MINDY1,platelets,0,1.995878781,0.308,0.038,0
ENSG00000138735,PDE5A,platelets,0,1.992652088,0.289,0.005,0
ENSG00000205542,TMSB4X,platelets,0,1.981421116,0.999,0.984,0
ENSG00000108405,P2RX1,platelets,0,1.980698618,0.348,0.069,0
ENSG00000171552,BCL2L1,platelets,0,1.957144694,0.368,0.112,0
ENSG00000105711,SCN1B,platelets,0,1.929220262,0.262,0.006,0
ENSG00000169504,CLIC4,platelets,0,1.92453535,0.313,0.063,0
ENSG00000267279,AC090409.1,platelets,0,1.924446554,0.267,0.002,0
ENSG00000173542,MOB1B,platelets,0,1.920483542,0.281,0.053,0
ENSG00000176903,PNMA1,platelets,0,1.893208222,0.276,0.055,0
ENSG00000129226,CD68,platelets,0,1.866693,0.598,0.275,0
ENSG00000259330,INAFM2,platelets,0,1.864136534,0.268,0.028,0
ENSG00000122862,SRGN,platelets,0,1.858844889,0.853,0.733,0
ENSG00000134668,SPOCD1,platelets,0,1.856439061,0.229,0.001,0
ENSG00000143595,AQP10,platelets,0,1.854477244,0.251,0.001,0
ENSG00000140682,TGFB1I1,platelets,0,1.845495981,0.26,0.004,0
ENSG00000196565,HBG2,platelets,0,1.83288545,0.149,0.002,0
ENSG00000122786,CALD1,platelets,0,1.830005467,0.237,0.003,0
ENSG00000006638,TBXA2R,platelets,0,1.829603759,0.253,0.009,0
ENSG00000189060,H1F0,platelets,0,1.813167279,0.297,0.065,0
ENSG00000196914,ARHGEF12,platelets,0,1.809483509,0.269,0.035,0
ENSG00000162367,TAL1,platelets,0,1.771530355,0.246,0.002,0
ENSG00000270055,AC127502.2,platelets,0,1.74931614,0.231,0.022,0
ENSG00000133317,LGALS12,platelets,0,1.744249322,0.243,0.01,0
ENSG00000185909,KLHDC8B,platelets,0,1.744238556,0.221,0.013,0
ENSG00000107863,ARHGAP21,platelets,0,1.734069608,0.26,0.049,0
ENSG00000153162,BMP6,platelets,0,1.727811539,0.224,0.002,0
ENSG00000072422,RHOBTB1,platelets,0,1.722264801,0.226,0.003,0
ENSG00000198948,MFAP3L,platelets,0,1.721267364,0.242,0.003,0
ENSG00000187800,PEAR1,platelets,0,1.715058684,0.219,0.001,0
ENSG00000163430,FSTL1,platelets,0,1.695548849,0.22,0.002,0
ENSG00000140479,PCSK6,platelets,0,1.6877811,0.225,0.003,0
ENSG00000271503,CCL5,platelets,0,1.678047559,0.874,0.355,0
ENSG00000117155,SSX2IP,platelets,0,1.665790343,0.229,0.025,0
ENSG00000268555,AC123912.4,platelets,0,1.661178151,0.218,0.002,0
ENSG00000141854,MISP3,platelets,0,1.653644058,0.213,0.014,0
ENSG00000205038,PKHD1L1,platelets,0,1.623103865,0.219,0.004,0
ENSG00000095321,CRAT,platelets,0,1.602485268,0.251,0.052,0
ENSG00000143549,TPM3,platelets,0,1.598355988,0.785,0.808,0
ENSG00000128266,GNAZ,platelets,0,1.594918795,0.224,0.003,0
ENSG00000205639,MFSD2B,platelets,0,1.586569124,0.207,0.001,0
ENSG00000115457,IGFBP2,platelets,0,1.575728093,0.178,0.008,0
ENSG00000143363,PRUNE1,platelets,0,1.571137449,0.247,0.051,0
ENSG00000160013,PTGIR,platelets,0,1.557403114,0.215,0.029,0
ENSG00000197959,DNM3,platelets,0,1.54488316,0.205,0.004,0
ENSG00000172159,FRMD3,platelets,0,1.527808938,0.168,0.013,0
ENSG00000172889,EGFL7,platelets,0,1.488732197,0.205,0.008,0
ENSG00000165702,GFI1B,platelets,0,1.48820504,0.194,0.002,0
ENSG00000165914,TTC7B,platelets,0,1.449996887,0.191,0.003,0
ENSG00000081377,CDC14B,platelets,0,1.43392901,0.209,0.027,0
ENSG00000003436,TFPI,platelets,0,1.43390274,0.182,0.002,0
ENSG00000154917,RAB6B,platelets,0,1.412809873,0.188,0.005,0
ENSG00000134548,SPX,platelets,0,1.407995145,0.183,0.002,0
ENSG00000206172,HBA1,platelets,0,1.402222787,0.14,0.006,0
ENSG00000140859,KIFC3,platelets,0,1.396165262,0.194,0.015,0
ENSG00000151023,ENKUR,platelets,0,1.389191182,0.147,0.002,0
ENSG00000117586,TNFSF4,platelets,0,1.380225292,0.167,0.003,0
ENSG00000140264,SERF2,platelets,0,1.379177642,0.911,0.936,0
ENSG00000119280,C1orf198,platelets,0,1.377213913,0.169,0.007,0
